asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth
B0BW1XS499,"SWERV DLX 28-Inch Tall Lightweight Hardside Travel Suitcase with 4 Spinner Wheels, Telescoping Handle, and TSA Lock, Solar Rose",https://m.media-amazon.com/images/I/91JUVjbQuUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BW1XS499,4.7,0,199.99,0.0,104,False,0
B0BFK6ZQT1,"Elevate 32"" Hardside Checked 8 Wheel Expandable Spinner, Ice Blue",https://m.media-amazon.com/images/I/61te7d7335L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BFK6ZQT1,3.3,0,112.0,0.0,104,False,0
B094SRR3VV,"Mountain Products Quadro Pro Hardcase, 28, Total Black",https://m.media-amazon.com/images/I/61b+nitGjdL._AC_UL320_.jpg,https://www.amazon.com/dp/B094SRR3VV,3.9,0,283.36,319.95,104,False,0
B0723FCPPQ,"Expandable Hardside Spinner Luggage, Black, Carry-on 21-Inch",https://m.media-amazon.com/images/I/816lI7bG7ZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0723FCPPQ,4.4,0,68.25,0.0,104,False,0
B07Q6MMW6V,26 Inch Luggage Cover Protector Bag PVC Clear Plastic Suitcase Cover Protectors Travel Luggage Sleeve Protector,https://m.media-amazon.com/images/I/71k2krDD21L._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q6MMW6V,4.1,0,14.99,0.0,104,False,100
B079SDF8Y7,"Ultra Lite Softside Expandable Spinner, Turquoise Blue, Checked Medium 25-Inch",https://m.media-amazon.com/images/I/91Av3gU3+nL._AC_UL320_.jpg,https://www.amazon.com/dp/B079SDF8Y7,4.5,0,109.99,0.0,104,False,0
B08LDPFN1K,X-Bag Large Spinner with Frame - 25 Inch - Suitcases with Wheels - Checked Luggage - Black,https://m.media-amazon.com/images/I/41cjRJ4jetL._AC_UL320_.jpg,https://www.amazon.com/dp/B08LDPFN1K,4.8,0,320.0,0.0,104,False,0
B086GQDWQ9,"Out of Bounds, Smokey Purple, 24-Inch Checked",https://m.media-amazon.com/images/I/81XWDsxpTjL._AC_UL320_.jpg,https://www.amazon.com/dp/B086GQDWQ9,4.3,0,99.99,0.0,104,False,0
B01H19W70I,Designer Luggage Collection - Expandable 24 Inch Softside Bag - Durable Mid-sized Lightweight Checked Suitcase with 4-Rolling Spinner Wheels (Legends Turquoise),https://m.media-amazon.com/images/I/71Q+1ujHhUL._AC_UL320_.jpg,https://www.amazon.com/dp/B01H19W70I,4.4,0,159.99,0.0,104,False,0
B00J9YQKFW,Lite-Cube - Spinner,https://m.media-amazon.com/images/I/91Ea1vU0PNL._AC_UL320_.jpg,https://www.amazon.com/dp/B00J9YQKFW,4.3,0,508.55,0.0,104,False,0
B07BGVFFXL,Replacement Luggage Wheel Suitcase Repair Spinner Wheels Luggage Accessories (W149),https://m.media-amazon.com/images/I/51U8DEZEOyL._AC_UL320_.jpg,https://www.amazon.com/dp/B07BGVFFXL,4.1,0,19.99,21.99,104,False,100
B0757M29G6,"Water Resistant Print Trolley Case, Black, Size L: Fit 28-30 Inch Luggage",https://m.media-amazon.com/images/I/61UMoXBDI-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0757M29G6,4.3,0,24.99,0.0,104,False,50
B07WFWCP1P,Designer 20 Inch Carry On - Expandable (ABS + PC) Hardside Luggage - Lightweight Durable Suitcase With 8-Rolling Spinner Wheels for Women (Sunflower),https://m.media-amazon.com/images/I/81C2uXhvwlL._AC_UL320_.jpg,https://www.amazon.com/dp/B07WFWCP1P,4.7,0,142.49,0.0,104,False,0
B084S7W2LL,Luggage Sets Expandable ABS Hardshell 3pcs Clearance Luggage Hardside Lightweight Durable Suitcase sets Spinner Wheels Suitcase with TSA Lock (Gray),https://m.media-amazon.com/images/I/71IzyUnC6CL._AC_UL320_.jpg,https://www.amazon.com/dp/B084S7W2LL,4.4,0,179.99,0.0,104,False,0
B0849G4WDB,"Disney Hardside Luggage with Spinner Wheels, Multicolor, 28""",https://m.media-amazon.com/images/I/91zLUzDJaoL._AC_UL320_.jpg,https://www.amazon.com/dp/B0849G4WDB,4.7,0,144.79,0.0,104,False,0
B09V9DMVZT,"Divinity II 32"" Softside Checked 8 Wheel Spinner, Black",https://m.media-amazon.com/images/I/61kz6iYK3mL._AC_UL320_.jpg,https://www.amazon.com/dp/B09V9DMVZT,3.1,0,130.0,159.99,104,False,0
B0CGRTHP2P,26 Inch Checked Luggage Hard Shell Suitcases with Wheels Tsa Approved Luggage Large Suitcase Travel Luggage for Women Men Rolling Luggage Bags for Weekender-Bamboo Green,https://m.media-amazon.com/images/I/71HlrY0SHeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CGRTHP2P,4.3,0,239.99,0.0,104,False,0
B01I69G5J6,Bellagio 2.0 Spinner Trunk - 27 Inch - Luxury Bags for Women and Men - TSA Approved Luggage - Olive,https://m.media-amazon.com/images/I/71fQMxyorhL._AC_UL320_.jpg,https://www.amazon.com/dp/B01I69G5J6,4.1,0,730.0,0.0,104,False,0
B0B4QMGXZ7,"Lykke 32"" Softside Checked 8 Wheel Spinner, Black",https://m.media-amazon.com/images/I/712RxoyJ7pL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4QMGXZ7,1.5,0,169.99,0.0,104,False,0
B0BZC6NFJF,"Luggage Suitcase with Spinner Wheels, Hardside Checked Luggage with TSA Lock, 24 Inch Medium Travel Suitcase (BLACK,4PCS)",https://m.media-amazon.com/images/I/61URRBKoDCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZC6NFJF,5.0,0,79.0,90.95,104,False,0
B0C797VDR4,"Hardside Checked Luggage 30"" Suitcase Durable, Expandable Design with 360° Double Spinner Wheels, TSA Lock, Telescoping Handle, Secure Zipper and Internal Pockets (Blue)",https://m.media-amazon.com/images/I/61uecHDCteL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C797VDR4,0.0,0,149.0,169.0,104,False,0
B0789YHV78,Unisex-Adult 6297 Hardside Expandable Luggage with Spinner Wheels,https://m.media-amazon.com/images/I/51yjuhoShqL._AC_UL320_.jpg,https://www.amazon.com/dp/B0789YHV78,3.9,0,119.99,0.0,104,False,0
B0B4QNRZB1,"ABS Hardside Medium Checked Luggage, Suitcase with Double Spinner Wheels,TSA Travel Luggage Locks(24 Inch,Black)",https://m.media-amazon.com/images/I/71fJA30mUlL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4QNRZB1,4.4,0,89.98,0.0,104,False,0
B09JS96QGC,Travel Softside 28 Inch Luggage with Spinner Wheels Lightweight Expandable Large Suitcase 8-wheel Spinners,https://m.media-amazon.com/images/I/51P+rtvdA5L._AC_UL320_.jpg,https://www.amazon.com/dp/B09JS96QGC,4.4,0,109.99,0.0,104,False,0
B074QST1H6,"Crimson 21"" Hardside Carry-on Spinner Luggage,Telescoping Handles, Metallic Blue, One Size",https://m.media-amazon.com/images/I/81-QXuxKvwL._AC_UL320_.jpg,https://www.amazon.com/dp/B074QST1H6,4.5,0,110.28,260.0,104,False,0
B0BZSM6X37,Carry On Luggage 20'' Travel Suitcase Rolling Luggage Aluminum Frame PC Hardside with Spinner Wheels & TSA Lock - Smoke White,https://m.media-amazon.com/images/I/51Wbp530tbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZSM6X37,4.8,0,169.99,198.99,104,False,0
B07S1FM65T,"Travel Luggage Cover Spandex Suitcase Protector Washable Baggage Covers (L (for 25-28 inch luggage), Go Travel)",https://m.media-amazon.com/images/I/61ivhzu3XDL._AC_UL320_.jpg,https://www.amazon.com/dp/B07S1FM65T,4.2,0,17.99,0.0,104,False,50
B0BG8TFTP1,"PP Hardside Luggage with Spinner Wheels Suitcase with TSA Lock, Teal Blue, Checked-Large 28-Inch",https://m.media-amazon.com/images/I/612aPQlpOxL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BG8TFTP1,4.3,0,89.99,0.0,104,False,0
B094SS2MM5,"Mountain Products Quadro Pro Hardcase, 22, Deep Navy",https://m.media-amazon.com/images/I/71ieblsSXtL._AC_UL320_.jpg,https://www.amazon.com/dp/B094SS2MM5,5.0,0,188.13,249.95,104,False,0
B0BXWGSCM4,Xl Luggage Cover Travel Suitcase Protectors for Travel Fits 29 30 31 32 Inch,https://m.media-amazon.com/images/I/61n-6+HzI0L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXWGSCM4,4.5,0,19.99,0.0,104,False,50
B01LOBXRIA,"Design Pattern 28"" Luggage Softside Expandable With Double Spinner Wheels, Large Lightweight Suitcase Checked Bag For Women",https://m.media-amazon.com/images/I/81vio2yxqNL._AC_UL320_.jpg,https://www.amazon.com/dp/B01LOBXRIA,4.6,0,149.99,0.0,104,False,0
B0C7FC8MY1,"Luggage Cover for Suitcase Tsa Approved,Plastic Clear Travel Suitcase Protector Cover for 28 inch lugggage,Waterproof.",https://m.media-amazon.com/images/I/61Jvt9h8pdL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7FC8MY1,4.1,0,15.99,0.0,104,False,50
B075Y2SWHJ,"30"" International Trunk Aluminum Hardside Luggage",https://m.media-amazon.com/images/I/51uZCyRgEaL._AC_UL320_.jpg,https://www.amazon.com/dp/B075Y2SWHJ,2.8,0,1129.0,0.0,104,False,0
B0C4B7HHVZ,"Luggage Set 2 Piece 20/28, 20"" Carry-on with Front Pocket & 28"" Expandable Luggage, ABS+PC Suitcase with Spinner Wheels, TSA Lock, YKK, Silver Grey",https://m.media-amazon.com/images/I/71n1pXC+khL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C4B7HHVZ,4.4,0,192.99,0.0,104,False,0
B073WJ4GFW,Designer Luggage Collection - Large 28 Inch Expandable Softside Suitcase - Lightweight Checked Bag With 4-Rolling Spinner Wheels (Paige Silver),https://m.media-amazon.com/images/I/81W4kBronyL._AC_UL320_.jpg,https://www.amazon.com/dp/B073WJ4GFW,4.3,0,129.99,0.0,104,False,0
B07896KSM7,"Women's Luggage Adriana 29"" Hardside Check in Spinner, Leopard, One Size",https://m.media-amazon.com/images/I/81lS1WfhweL._AC_UL320_.jpg,https://www.amazon.com/dp/B07896KSM7,4.1,0,158.63,340.0,104,False,0
B07DM4TRRF,"S'Cure DLX Spinner 75, 4.5 KG Hand Luggage, 75 cm, 102 liters, Black (Black/Gold Deluscious)",https://m.media-amazon.com/images/I/910wngRh1nL._AC_UL320_.jpg,https://www.amazon.com/dp/B07DM4TRRF,4.6,0,372.35,0.0,104,False,0
B07MBQRNKT,"30"" Macro Traveler Aluminum Hardside Checked Luggage",https://m.media-amazon.com/images/I/41nnB3UpNfL._AC_UL320_.jpg,https://www.amazon.com/dp/B07MBQRNKT,0.0,0,999.0,0.0,104,False,0
B0BM3PSXJQ,2023 Terminal Bag,https://m.media-amazon.com/images/I/711u8UbhjPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BM3PSXJQ,5.0,0,221.05,239.99,104,False,0
B0BCQ8GJQM,"Sheen 31"" Hardside Checked 8 Wheel Expandable Spinner, Marmo Rose Print, 32""",https://m.media-amazon.com/images/I/614OF31YkYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BCQ8GJQM,5.0,0,141.63,169.99,104,False,0
B01HFH461Y,"Designer Luggage Collection - Expandable 28 Inch Softside Bag for Men & Women - Durable Lightweight Checked Suitcase with 4-Rolling Spinner Wheels (28in, Global Black)",https://m.media-amazon.com/images/I/81i7e40zGdL._AC_UL320_.jpg,https://www.amazon.com/dp/B01HFH461Y,4.4,0,165.99,0.0,104,False,0
B0C4T7NNV2,"IMPRESSION Luggage, Suitcase with 4 Double Spinner Quiet Wheels, TSA Zipper Lock, Waterproof Compartment, 28-Inch, White",https://m.media-amazon.com/images/I/51PEqIUpOrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C4T7NNV2,4.0,0,359.99,0.0,104,False,0
B0B3C5HVX2,"Split Roller 110L - Woodland Floral, One Size",https://m.media-amazon.com/images/I/81a5Nu9IFnL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3C5HVX2,4.7,0,265.0,0.0,104,False,0
B09F3542NS,"Thicker Luggage Cover Elastic Suitcase Cover Protector Fits 18-32 Inch Suitcase Travel Accessories (World Map, L)",https://m.media-amazon.com/images/I/51K1r5Rn0tL._AC_UL320_.jpg,https://www.amazon.com/dp/B09F3542NS,4.3,0,18.99,0.0,104,False,50
B06XCSKHD7,Gigabit Luggage Protector Case Clear PVC Luggage Cover Suitcase Protector Cover for Spinner Wheels Suitcase (30''(27.16''H x 19.68''L x 12.99''W)),https://m.media-amazon.com/images/I/71R-L7jTBHL._AC_UL320_.jpg,https://www.amazon.com/dp/B06XCSKHD7,4.3,0,19.99,21.99,104,False,50
B07RDG3KXF,"2Pcs Luggage Suitcase Wheel Left and Right Luggage, Swivel Wheels Replacement Accessory for Trolley",https://m.media-amazon.com/images/I/51Ki5E4pZDL._AC_UL320_.jpg,https://www.amazon.com/dp/B07RDG3KXF,3.9,0,22.79,0.0,104,False,50
B0CDF1TTHJ,X-Bag Large Spinner with Frame - 30 Inch - Suitcases with Wheels - Checked Luggage - Silver,https://m.media-amazon.com/images/I/61gtPE89olL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CDF1TTHJ,0.0,0,280.0,0.0,104,False,0
B0C5TM1FTK,"Aluminum Checked Luggage Suitcase, Aluminum Hardside Luggage Suitcase with Spinner TSA Locks (Silver, Checked 25 Inch)",https://m.media-amazon.com/images/I/61dLTCmU42L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C5TM1FTK,4.9,0,399.0,0.0,104,False,0
B0BH69TY7L,Ascella 3.0 Softside Expandable Luggage with Spinners | Light Plum | 2PC SET (Carry-on/Medium),https://m.media-amazon.com/images/I/812hQB7QG-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BH69TY7L,4.5,0,359.99,0.0,104,False,0
B0BBR3GGW4,"3 Pieces Clear PVC Suitcase Protector Waterproof Cover for Luggage TSA Approved Luggage , 24 Inches, 28 Inches, 30 Inches (Black Border)",https://m.media-amazon.com/images/I/61WbaqbTsWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BBR3GGW4,3.6,0,19.98,21.98,104,False,50
B0CBBR4MRG,"Carry On Luggage 21"" Hardside PC ABS Lightweight USB Suitcase with Wheels TSA Lock",https://m.media-amazon.com/images/I/61TFknHABIL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CBBR4MRG,4.5,0,39.99,0.0,104,False,0
B0BLSBB9LZ,"Washable Luggage Cover - Fashion Suitcase Protector Fits 27-30 Inch Luggage (Black, L)",https://m.media-amazon.com/images/I/417TKkZxnUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLSBB9LZ,4.3,0,15.99,0.0,104,False,50
B072KG3876,"Women's Luggage Marie 29"" Hardside Check in Spinner, Telescoping Handles, Black Floral Print, One Size",https://m.media-amazon.com/images/I/81KaQGbjuhL._AC_UL320_.jpg,https://www.amazon.com/dp/B072KG3876,4.3,0,159.0,340.0,104,False,0
B097CRQ3ZZ,"Suki Hardside Spinner Check in Luggage 29"", Light Grey/Neon",https://m.media-amazon.com/images/I/814vkeVVKoS._AC_UL320_.jpg,https://www.amazon.com/dp/B097CRQ3ZZ,5.0,0,179.99,0.0,104,False,0
B0CCS27K3Y,"Clear Suitcase Cover, 28 Inch Travel Thicken Luggage Cover Protector, Luggage Covers for Suitcase Fully Transparent Luggage Protector Dustproof (28"" H x 19.5"" L x 13.4"" W)",https://m.media-amazon.com/images/I/71k-WiGziXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCS27K3Y,0.0,0,16.99,0.0,104,False,0
B0BTZRW7HP,"Whim Softside Expandable Luggage, Navy Blue, Medium Spinner",https://m.media-amazon.com/images/I/81A60MA86xL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTZRW7HP,4.2,0,123.2,159.99,104,False,0
B07WR1NFSY,"Reaction Rugged Roamer Luggage Collection Lightweight Softside Expandable 8-Wheel Spinner Travel Suitcase Bag, Black, 28-Inch Checked",https://m.media-amazon.com/images/I/918VzQxyWrL._AC_UL320_.jpg,https://www.amazon.com/dp/B07WR1NFSY,4.3,0,149.99,0.0,104,False,0
B0C744DG9W,"28 inch Luggage with Spinner Wheels, Hard Shell Suitcase with Expandable, Lightweight PC Luggage with TSA Lock(Black, Checked-Large 28-Inch)",https://m.media-amazon.com/images/I/61PUVF4pW5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C744DG9W,4.6,0,139.99,169.99,104,False,0
B0CBT52L62,"Signature 20-Inch, 24-Inch, 28-Inch Hard Side Suitcase Luggage with Spinner Wheels, Black, 24-Inch",https://m.media-amazon.com/images/I/71AkuzmBqAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CBT52L62,0.0,0,59.99,0.0,104,False,0
B0B5HC416L,"1 Pair Luggage Replacement Wheels, Replacement Luggage Suitcase Spinner Wheels, Swivel Suitcase Wheels Suitcase Wheel Repair Replacement Luggage Wheels for Luggage",https://m.media-amazon.com/images/I/710Xw6N1tDL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B5HC416L,3.2,0,23.69,0.0,104,False,0
B00GXC69XG,"Conventional II Softside Expandable Rugged Rolling Upright Suitcase, Lightweight Travel Luggage, Black, Checked-Large 30-Inch",https://m.media-amazon.com/images/I/51V50ao7uUL._AC_UL320_.jpg,https://www.amazon.com/dp/B00GXC69XG,4.1,0,124.62,0.0,104,False,0
B00VFQTOGY,"Lite-Shock Suitcase, 75 cm, 98.5 Liters, Sand",https://m.media-amazon.com/images/I/91G92lQOMSL._AC_UL320_.jpg,https://www.amazon.com/dp/B00VFQTOGY,4.6,0,429.8,0.0,104,False,0
B0CFL93Y9M,"OCEAN HOLIDAY Luggage with Double Spinner Wheels, Hardside, 24 Inch, Quiet, TSA Lock Suitcase, Soft Sand",https://m.media-amazon.com/images/I/61bvKvJaQUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CFL93Y9M,0.0,0,0.0,0.0,104,False,0
B0BYRCKKXF,"2-Pcs Luggage Wheel Replacement,Suitcase Spinner Black Durable Mute Wheels Kit for DIY Repair,Spinner Wheels Plastic 360 Degree Rotation",https://m.media-amazon.com/images/I/618LFUmVO+L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BYRCKKXF,0.0,0,17.99,0.0,104,False,50
B09VYNB6Z4,"Encompass 27"" Hardside Checked 8 Wheel Expandable Spinner, Cream",https://m.media-amazon.com/images/I/71ChyQceGZL._AC_UL320_.jpg,https://www.amazon.com/dp/B09VYNB6Z4,4.5,0,119.99,149.99,104,False,0
B0B3CFDWTW,Split Convertible Roller,https://m.media-amazon.com/images/I/81e0kdaAiXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3CFDWTW,4.1,0,178.5,254.95,104,False,0
B0BQMFNNH8,Flower Lette M Black Luggage Cover Elastic Washable Stretch Suitcase Protector Anti-Scratch Travel Suitcase Cover for Kid and Adult L (25-28 inch suitcase),https://m.media-amazon.com/images/I/51fclvh6XsL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQMFNNH8,4.0,0,21.1,22.99,104,False,50
B0BVC7TFJM,"8020 Hardside Expandable Luggage with Spinner Wheels, Ultimate Grey, Checked-Large 27-Inch",https://m.media-amazon.com/images/I/61qW7WUj1hL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVC7TFJM,3.9,0,149.99,0.0,104,False,0
B06X9PL51T,Designer Luggage Collection - Lightweight 24 Inch Expandable Softside Suitcase - Mid-size Rolling 4-Spinner Wheels Checked Bag (Harlo Black),https://m.media-amazon.com/images/I/91XU6hAMBML._AC_UL320_.jpg,https://www.amazon.com/dp/B06X9PL51T,4.5,0,159.99,0.0,104,False,0
B0B8N8XGTS,"8 Pieces Clear Luggage Cover PVC Suitcase Cover Protector Waterproof Cover for Luggage Spinner Wheels Suitcase (20 Inches, 24 Inches, 28 Inches, 30 Inches)",https://m.media-amazon.com/images/I/81ZHN5lOY1L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B8N8XGTS,4.1,0,38.99,43.99,104,False,0
B09ZVNPLNQ,"Checked Luggage 24 inch,Medium Suitcase with 8 Spinner Wheels,PC Lightweight Hardside Luggage,Travel Suitcase with Bread Design,TSA Lock,Grey,Checked-Medium 24-Inch,60L",https://m.media-amazon.com/images/I/81eu8jjJYzL._AC_UL320_.jpg,https://www.amazon.com/dp/B09ZVNPLNQ,4.5,0,159.99,0.0,104,False,0
B01MSWL6KG,Designer Luggage Collection - Expandable 24 Inch Softside Bag - Durable Mid-sized Ultra Lightweight Checked Suitcase with 4-Rolling Spinner Wheels (Diva),https://m.media-amazon.com/images/I/91AkCEohLmL._AC_UL320_.jpg,https://www.amazon.com/dp/B01MSWL6KG,4.5,0,149.99,0.0,104,False,0
B0C8NVXG8F,22 Inch Expandable checked Luggage Suitcases with Wheels Foldable Duffle Bag for Travel suitcase Weekend Bag for Women Men Garment Bag.（Black）,https://m.media-amazon.com/images/I/71Dk18QlF8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8NVXG8F,4.5,0,149.99,0.0,104,False,0
B007WQJPCE,S'Cure - Spinner,https://m.media-amazon.com/images/I/81sA+TzBLHL._AC_UL320_.jpg,https://www.amazon.com/dp/B007WQJPCE,4.6,0,305.58,0.0,104,False,0
B0B13L3WTK,"Archer Polycarbonate Hardside Spinner Luggage Set, Tie Down Straps, Light Purple, 2-Piece",https://m.media-amazon.com/images/I/61Kah7I+DbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B13L3WTK,4.3,0,229.99,299.99,104,False,0
B09MJ8Y7GT,"1 Pair Luggage Suitcase Wheels, Trunk Wheels, Luggage Wheel Spare Part Universal Wheel Replacement Luggage Suitcase Wheels for Luggage Suitcase Trolley, Mute Double Row Wheels",https://m.media-amazon.com/images/I/61tqz9VT70L._AC_UL320_.jpg,https://www.amazon.com/dp/B09MJ8Y7GT,3.4,0,19.31,0.0,104,False,50
B09JCR4776,"20 Inch Luggage Carry On with Front Zipper Pocket, 22 x 14.6 x 10in, 45L, Lightweight ABS+PC Hardshell Suitcase with TSA Lock, YKK Zipper & 4 Spinner Silent Wheels, Green",https://m.media-amazon.com/images/I/61jvVeBvOsL._AC_UL320_.jpg,https://www.amazon.com/dp/B09JCR4776,4.1,0,85.99,99.99,104,False,0
B0B9HVG12B,"Summer Spots 34"" Softside Checked 8 Wheel Lightweight, Red",https://m.media-amazon.com/images/I/718iWqmbPSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9HVG12B,3.4,0,141.24,0.0,104,False,0
B0BFH16NPX,"3PCS Clear PVC Suitcase Cover Protectors, Transparent Luggage Cover with Luggage Straps, Waterproof Dustproof Cover for Luggage 20""+24""+28"" (Black Border)",https://m.media-amazon.com/images/I/71w4P5YUuwL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BFH16NPX,3.4,0,13.99,24.99,104,False,50
B0CDNYP99Y,"8pcs Luggage Wheel Covers, Portable Suitcase Wheel Protector Covers Colorful Silicone Luggage Wheel Covers Luggage Spinner Wheel Covers for Most 8 Caster Luggage Accessories(black)",https://m.media-amazon.com/images/I/61VDysnb6tL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CDNYP99Y,5.0,0,11.99,0.0,104,False,50
B0B9HSVB65,"Summer Spots 30"" Softside Checked 8 Wheel Lightweight, Red",https://m.media-amazon.com/images/I/71-xfjLRfdL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9HSVB65,5.0,0,119.13,0.0,104,False,0
B0BZPN5ZRZ,"3 Pcs Travel Luggage Cover Washable Suitcase Protector Rhombus Geometry Suitcase Cover Luggage Protector Fits 18-28 Inch Luggage, 3 Sizes (Geometric Style)",https://m.media-amazon.com/images/I/71cyUfKS7ML._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZPN5ZRZ,3.8,0,22.98,29.98,104,False,0
B0949W5HPY,"Mountain Products Quadro Hardcase 22, Total Black",https://m.media-amazon.com/images/I/71G8Qfs+dHL._AC_UL320_.jpg,https://www.amazon.com/dp/B0949W5HPY,5.0,0,177.76,0.0,104,False,0
B0946JC61T,"Flying Colours Hardside Trolley 4 Wheel Spinner, TSA Lock, Lightweight Suitcase, Men and Women (Blush Pink, 28-Inch Checked-Large)",https://m.media-amazon.com/images/I/812eEb5GoTS._AC_UL320_.jpg,https://www.amazon.com/dp/B0946JC61T,4.2,0,345.0,0.0,104,False,0
B0B7J5YG4C,Beckie,https://m.media-amazon.com/images/I/71ZHLJQaRBL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B7J5YG4C,4.1,0,145.0,0.0,104,False,0
B01H5PWEWY,28 Inch Checked Luggage Collection - Scratch Resistant (ABS + PC) Hardside Suitcase - Designer Lightweight Bag with 8-Rolling Spinner Wheels (Diamond),https://m.media-amazon.com/images/I/812kDfXf1OL._AC_UL320_.jpg,https://www.amazon.com/dp/B01H5PWEWY,4.4,0,169.99,0.0,104,False,0
B0CBSPQ6S4,"Mannikesi 3pcs Clear Luggage Covers Suitcase PVC Cover For Luggage, Waterproof Large Clear Transparent Cover for Luggage Protector Wheeled Suitcase, Dustproof Anti-Scratch, Sizes 20inch 24inch 28inch",https://m.media-amazon.com/images/I/71a0U4OOGpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CBSPQ6S4,4.3,0,27.99,29.99,104,False,0
B0B9HWM5LM,"Summer Spots 26"" Softside Checked 8 Wheel Lightweight, Red",https://m.media-amazon.com/images/I/71rzROZK3FL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9HWM5LM,5.0,0,68.08,0.0,104,False,0
B01I69GS1Q,Bellagio 2.0 Spinner Trunk - 30 Inch - Luxury Bags for Women and Men - TSA Approved Luggage - Olive,https://m.media-amazon.com/images/I/71qSpb41dtL._AC_UL320_.jpg,https://www.amazon.com/dp/B01I69GS1Q,4.0,0,785.0,0.0,104,False,0
B0BPMB576Y,3 Pcs Luggage Cover Suitcase Protector Travel Suitcase Cover Anti Scratch Luggage Protector Washable Fits 18-28 Inch Luggage (Black),https://m.media-amazon.com/images/I/61EreLPY1IL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BPMB576Y,3.2,0,23.98,0.0,104,False,0
B01LY8FEW2,Designer Luggage Collection - Expandable 28 Inch Softside Bag - Durable Large Ultra Lightweight Checked Suitcase with 8-Rolling Spinner Wheels (Royal Blue),https://m.media-amazon.com/images/I/817921II2zL._AC_UL320_.jpg,https://www.amazon.com/dp/B01LY8FEW2,4.3,0,159.99,0.0,104,False,0
B09WD82FLM,"Eco Tough 26"" Hardside Checked 8 Wheel Expandable Spinner, Honey Gold",https://m.media-amazon.com/images/I/61X52QPa1iL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WD82FLM,5.0,0,82.79,159.99,104,False,0
B08X36QWGK,"Multihole Suitcase Wheel,A Pair A88 Black Luggage Multihole Wheel Universal Suitcase Replacement Outdoor Supplies",https://m.media-amazon.com/images/I/51zWy-BpCAL._AC_UL320_.jpg,https://www.amazon.com/dp/B08X36QWGK,3.9,0,18.99,0.0,104,False,0
B0BS8D3VJZ,"Suitcase Spinner Wheels Checked Luggage Hardshell Lightweight Rolling Suitcases PC with Cover & TSA Lock for Business Travel, 26inch, Rock Gray",https://m.media-amazon.com/images/I/51-7D+J2OSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BS8D3VJZ,4.0,0,189.99,0.0,104,False,0
B07XJQNJSF,"Star Wars Darth Vader 30 Inch Rolling Luggage, Embossed Hardshell Carry On Suitcase with Wheels, Black",https://m.media-amazon.com/images/I/71OiF5-mVML._AC_UL320_.jpg,https://www.amazon.com/dp/B07XJQNJSF,4.3,0,179.99,199.99,104,False,0
